Ticker,CEO,Year,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral
IBM,Virginia Rometty,2017,31,Woman,white,neutral,99.973495,0.026501544,3.347899e-07,1.4873308e-07,4.6202206e-10,99.991196,0.0024335193,0.006374699,7.820593,4.1805556e-06,0.27075216,0.09700669,1.3671463,0.05121419,90.39328
IBM,Virginia Rometty,2018,32,Woman,white,happy,99.947495,0.05250708,0.0016872195,0.001003735,1.6805727e-05,98.55465,0.46016195,0.9824913,5.469016e-08,3.8758108e-13,1.5483993e-08,99.97363,1.3882133e-06,5.0198953e-08,0.02637033
IBM,Virginia Rometty,2019,32,Woman,white,happy,66.506714,33.49329,0.032280702,0.026821401,0.0022696168,96.819214,1.3747772,1.7446481,3.6566319e-06,7.333712e-15,1.711942e-08,99.954,3.9799008e-07,1.6175961e-06,0.04597989
PYPL,John Donahoe (under eBay),2010,45,Man,white,surprise,1.7983599,98.20164,2.1027382e-09,7.098951e-10,1.1892819e-12,99.99941,0.00039003807,0.00020013303,0.35472,1.6749289e-06,12.355772,0.8931584,0.43333066,84.64734,1.3156823
PYPL,John Donahoe (under eBay),2011,33,Man,white,happy,0.025070967,99.97492,1.6534916e-06,1.4262029e-05,7.002281e-08,99.86902,0.0751985,0.055771135,3.0909773e-12,7.816053e-27,2.5915897e-19,99.964165,6.2381635e-11,8.848168e-09,0.035836045
PYPL,John Donahoe (under eBay),2012,36,Man,white,angry,0.054461807,99.94554,0.00018382526,0.0010393326,5.7090697e-06,98.625984,0.7605295,0.61226463,57.828384,0.00051141693,3.145175,3.866082,1.9091879,2.5343149,30.716337
PYPL,John Donahoe (under eBay),2013,46,Man,white,neutral,0.055299055,99.9447,2.6369959e-08,2.9520464e-07,7.0385836e-10,99.995125,0.0039807484,0.0008923634,3.3361926,0.0035338206,3.9745781,3.4076188,43.28269,0.0898324,45.905563
PYPL,John Donahoe (under eBay),2014,35,Man,white,neutral,1.753011,98.246994,0.010680081,0.015562903,0.0006602061,96.58049,1.7986623,1.5939382,0.021702914,8.644523e-10,0.011101733,0.002635123,0.13477379,0.008611057,99.821175
PYPL,Dan Schulman,2015,37,Man,white,neutral,0.20757218,99.79242,3.6115654,4.7978606,0.9566212,42.601086,17.935858,30.097004,0.038812518,4.5239557e-10,0.00010243198,0.043742754,0.057398204,0.00011743593,99.85983
PYPL,Dan Schulman,2016,35,Man,white,surprise,0.16851528,99.83148,2.1717875,5.1163383,0.80929327,34.846214,30.544216,26.51215,0.16816542,4.031113,0.14147043,0.00017369814,0.0028439371,95.65621,2.4670055e-05
PYPL,Dan Schulman,2017,39,Man,white,neutral,0.193137,99.80686,2.7365851,4.445629,0.555509,43.645874,16.32847,32.287933,0.028000033,9.225072e-08,0.0001806911,13.607374,0.4680817,0.0008106559,85.89555
PYPL,Dan Schulman,2018,33,Man,white,neutral,0.024542728,99.975464,0.37149704,0.5376311,0.019646944,52.790657,11.821465,34.459095,0.6082254,0.00016949099,6.1200933,9.798633,3.1630018,1.1078103,79.202065
PYPL,Dan Schulman,2019,44,Man,latino hispanic,happy,0.35140973,99.6486,5.5320377,9.934996,1.2985849,27.133995,25.893625,30.206764,0.0031700695,8.210513e-05,0.00071114604,98.02822,0.02421575,2.2555152e-07,1.9436038
NOW,Fred Luddy,2010,40,Man,white,happy,0.121014394,99.87898,0.001064267,0.0016245632,2.6401116e-05,98.1352,0.93806523,0.9240205,1.7789272e-07,4.884246e-10,8.083616e-06,99.52729,1.9504649e-05,0.00017100558,0.47251454
NOW,Fred Luddy,2011,40,Man,white,happy,0.121014394,99.87898,0.001064267,0.0016245632,2.6401116e-05,98.1352,0.93806523,0.9240205,1.7789272e-07,4.884246e-10,8.083616e-06,99.52729,1.9504649e-05,0.00017100558,0.47251454
NOW,Frank Slootman,2012,44,Man,white,happy,0.19705549,99.80294,0.0006287282,0.00026148773,3.397827e-06,99.44245,0.2539732,0.3026672,0.04395672,0.9516847,0.16322552,97.31669,0.0102458745,0.14373177,1.3704633
NOW,Frank Slootman,2013,44,Man,white,angry,0.23306943,99.76693,0.008589184,0.0178396,0.00017164504,95.45227,2.531607,1.9895213,72.24954,0.2944787,1.0523897,0.43032935,20.279976,0.002354757,5.690924
NOW,Frank Slootman,2014,50,Man,white,sad,0.3472236,99.65277,5.7697995e-05,4.4036795e-05,2.2898709e-07,99.84498,0.066724464,0.08819656,39.582973,2.8320363e-08,0.05019901,0.0200609,60.264267,6.3722227e-06,0.082499824
NOW,Frank Slootman,2015,42,Man,white,happy,0.18124612,99.81875,0.0003682637,0.00016604867,1.924419e-06,99.53391,0.21534711,0.2502009,0.037111558,0.99953824,0.82641447,96.86989,0.040384166,0.08206416,1.1446017
NOW,Frank Slootman,2016,31,Man,white,happy,2.3480487,97.65195,19.442755,2.0349944,3.1069467,49.747204,4.5592613,21.108845,0.000388428,2.5870858e-10,4.952407e-06,98.8549,0.0088117,0.028448641,1.1074601
NOW,John Donahoe,2017,41,Man,white,happy,1.6077274,98.392265,1.0152193e-05,5.2271766e-06,2.7645052e-08,99.95366,0.024037436,0.022283446,9.952829e-14,4.6475085e-24,3.3101696e-15,99.99828,2.4129703e-11,2.8595862e-08,0.0017165918
NOW,John Donahoe,2018,36,Man,white,neutral,0.20499551,99.795,5.322961,3.4457338,0.7281779,68.8557,9.50318,12.144249,0.012792877,1.1037288e-14,2.7677129e-06,43.190853,0.0006015067,0.042147566,56.7536
NOW,John Donahoe,2019,35,Man,white,angry,0.44030404,99.55969,4.0455413,8.690581,3.0589921,34.369305,26.528275,23.307308,91.57311,0.00047759505,0.62428534,0.4000647,7.3983083,3.2162934e-05,0.0037203813
INTU,Brad Smith,2010,27,Man,white,happy,0.0027874243,99.99721,17.736729,6.5857387,5.0730934,36.87503,11.460961,22.268454,1.9685175e-11,7.988557e-20,9.0529355e-11,99.99459,2.8477648e-10,6.987483e-08,0.0054165726
INTU,Brad Smith,2011,31,Man,white,happy,0.22052369,99.77947,0.0032552758,0.0018488999,0.0001682822,98.94784,0.25698888,0.7898904,0.2826846,0.0001395337,0.11573483,97.16001,0.5333555,0.17172575,1.7363513
INTU,Brad Smith,2012,27,Man,white,happy,0.017014522,99.98298,0.00016510188,5.9343415e-06,1.8249082e-07,99.933105,0.005653548,0.061057854,3.433589e-06,4.0680693e-15,2.2694117e-06,99.999794,3.7795957e-08,8.340689e-08,0.00019370532
INTU,Brad Smith,2013,24,Man,white,neutral,18.897633,81.10237,17.296392,11.028452,18.881544,25.395437,9.078377,18.319792,8.610049e-05,3.8634277e-14,0.3578874,0.017515723,0.22435896,0.00025995163,99.39989
INTU,Brad Smith,2014,28,Man,white,surprise,0.05078122,99.94922,0.021457227,0.00032725136,1.2858346e-05,99.789665,0.09495203,0.093593314,8.146657,1.7331938,18.282125,0.76368415,8.657608,57.751144,4.665591
INTU,Brad Smith,2015,27,Man,white,happy,0.08392295,99.91608,2.245663e-08,7.5407275e-10,1.9379142e-12,99.99963,7.733232e-05,0.0002919371,0.41711098,0.0001239067,0.006637443,99.509926,0.0022478078,0.0003932583,0.06355999
INTU,Brad Smith,2016,23,Man,white,happy,0.021003203,99.979004,0.00033841407,2.0990086e-05,2.9614543e-07,99.746574,0.13484742,0.118223615,3.2679642e-13,7.212819e-17,5.7116957e-11,99.99822,8.170454e-09,2.9272789e-09,0.0017744065
INTU,Brad Smith,2017,25,Man,white,happy,0.0071202163,99.99288,3.4185486e-08,9.950904e-11,2.7940877e-13,99.99979,5.021207e-05,0.00016845946,1.1669075e-06,1.0191869e-15,1.1943945e-11,97.70636,3.3738208e-05,4.6499244e-06,2.2936034
INTU,Brad Smith,2018,27,Man,white,happy,0.0082075,99.99178,1.0909618e-07,4.0792374e-09,5.094691e-11,99.99593,0.00070094824,0.0033638552,1.47566025e-05,6.54658e-13,1.7053026e-07,98.60961,5.8673504e-05,0.0028363727,1.3874826
INTU,Sasan Goodarzi,2019,43,Man,latino hispanic,happy,0.009036239,99.99097,4.7870297,12.295449,2.6282675,23.508806,20.309252,36.4712,1.8883997,6.085893e-14,8.5884926e-07,94.046814,4.5729565e-05,3.1799098e-07,4.0647445
AMD,Dirk Meyer,2010,38,Man,white,happy,0.0017196066,99.99828,0.0018854605,0.0142641,0.0003870328,91.37517,5.7785034,2.8297932,1.3112838e-05,8.206699e-15,1.2851906e-07,99.92392,7.0886967e-06,1.2960174e-06,0.07606691
AMD,Thomas Seifert (interim),2011,39,Man,middle eastern,neutral,0.03026042,99.96974,0.3952222,8.858569,0.5542935,8.960086,64.31905,16.912779,10.710606,0.20334654,5.5200577,0.014478239,28.997704,0.005628578,54.548176
AMD,Rory Read,2012,26,Man,white,happy,0.02374258,99.97626,0.0018359892,0.006605532,0.00013046835,93.80219,2.0000284,4.1892085,0.0021839952,6.5219488e-06,0.0017778358,95.58332,0.0028575868,0.0017876489,4.4080625
AMD,Rory Read,2013,35,Man,white,happy,0.03524201,99.96476,0.10491155,0.15428679,0.011432247,68.590324,9.469031,21.67002,0.12810655,4.2589603e-05,2.5381238,94.16812,1.2045611,0.016460529,1.944587
AMD,Lisa Su,2014,33,Man,white,happy,16.892763,83.10723,8.57363,2.7248244,1.1621517,58.35856,14.255856,14.924975,3.2657257e-10,1.6503202e-22,2.1958527e-10,99.99936,7.4717775e-12,0.0006378093,1.130456e-05
AMD,Lisa Su,2015,40,Man,asian,happy,0.22789617,99.7721,98.34253,0.69776106,0.0038814603,0.33052802,0.00038484077,0.6249213,0.4430199,0.004496905,0.0727322,90.682976,1.2299144,0.042967364,7.523893
AMD,Lisa Su,2016,39,Man,asian,happy,0.76402146,99.235985,99.99691,0.0005342078,8.9291e-09,0.0010939116,2.6647761e-08,0.0014577386,1.608038e-06,5.9230626e-13,8.192969e-06,99.92405,1.0200282e-05,0.004954587,0.070968576
AMD,Lisa Su,2017,32,Man,white,angry,12.024312,87.97569,19.861492,0.24826719,0.067600355,69.69742,5.3197236,4.8054953,99.951004,8.5290156e-07,0.043136664,0.0043804245,0.0012066001,2.9214815e-08,0.00027853803
AMD,Lisa Su,2018,27,Man,asian,happy,0.24361593,99.756386,43.455555,11.638896,6.6942677,8.0222225,4.4511113,25.737947,0.014645251,0.00015355075,0.023349104,57.365196,2.9472299,0.06378701,39.58564
AMD,Lisa Su,2019,39,Man,asian,happy,18.806522,81.193474,84.75085,6.8715725,0.4261282,2.2011766,0.7249652,5.0253153,0.010558809,4.136052e-05,20.808653,74.08653,0.14205965,0.6061743,4.3459854
HPQ,Mark Hurd,2010,36,Man,white,fear,0.0033306812,99.99667,0.13874143,0.14409502,0.013912865,85.33981,7.036879,7.326556,0.6923844,0.00038398211,97.03082,0.0056956676,2.2664747,0.0039553544,0.00027419074
HPQ,Leo Apotheker,2011,47,Man,white,happy,0.021536216,99.97846,8.772281,4.442666,0.8490378,40.97261,33.471996,11.4914055,0.01182834,1.873614e-10,4.537887e-06,75.4197,4.4499154,2.5377082e-14,20.118555
HPQ,Meg Whitman,2012,33,Man,white,surprise,28.10761,71.89239,3.390846,4.890631,0.53908724,53.330467,15.6966915,22.152279,2.8779645e-05,6.47978e-11,16.938192,0.39809993,2.1521208e-05,43.229332,39.434322
HPQ,Meg Whitman,2013,39,Woman,white,happy,99.53955,0.4604488,4.9516667e-12,9.654141e-14,1.9341968e-18,100.0,7.4717025e-07,1.2260903e-06,0.0003754937,2.5324542e-13,3.2566215e-05,99.63914,0.31231174,1.6803567e-09,0.048149765
HPQ,Meg Whitman,2014,38,Woman,white,fear,99.88037,0.11963153,0.10197336,0.007648275,0.00032066583,96.83534,1.4152982,1.6394207,0.17241418,0.0029939082,75.916885,23.677572,0.21294674,0.0004987982,0.01668779
HPQ,Dion Weisler,2015,28,Man,latino hispanic,happy,0.006043807,99.99396,15.800886,12.026145,11.502468,13.654116,9.937581,37.078796,0.022262407,5.0323015e-06,0.5319795,72.20202,0.08485785,0.47379106,26.685085
HPQ,Dion Weisler,2016,28,Man,latino hispanic,happy,0.0061317696,99.99387,14.298132,11.663108,11.792538,12.408524,8.808616,41.029083,6.125428e-05,6.960303e-10,0.024093268,90.085205,0.0021573529,0.006468846,9.882019
HPQ,Dion Weisler,2017,44,Man,latino hispanic,sad,0.020686222,99.97931,8.770444,6.2603893,2.273044,27.570375,20.065016,35.060734,23.221722,0.015244778,16.830265,4.0630374,34.725876,1.8530015,19.29086
HPQ,Dion Weisler,2018,41,Man,white,happy,0.09600194,99.90399,0.37802747,0.3763241,0.06178757,60.800076,10.9660845,27.417704,0.051368546,0.00080442405,0.9785453,86.732605,0.9917087,0.35546374,10.889511
HPQ,Enrique Lores,2019,38,Man,white,happy,0.027082808,99.97292,0.5020733,1.7873405,0.11946937,59.334442,21.464386,16.792295,8.890816e-11,1.3893143e-18,2.4003513e-10,99.99325,4.9121453e-12,1.8104412e-08,0.0067555904
MU,Steve Appleton,2010,28,Man,white,happy,0.040720012,99.95928,0.000110243556,0.00024751094,4.015779e-06,99.56677,0.23355307,0.19931458,1.1308241e-06,3.333195e-24,1.04730125e-16,99.99917,1.1738027e-10,4.0627248e-11,0.00083675975
MU,Steve Appleton,2011,33,Man,white,neutral,0.0030183645,99.99699,0.021095142,0.055472203,0.0016180755,92.0012,4.0908456,3.829771,0.3889835,8.175563e-08,0.15387729,5.7969346,0.6125925,0.0019870403,93.04562
MU,Mark Durcan,2012,38,Man,white,happy,0.08642038,99.91358,7.256595e-08,8.313414e-08,5.222748e-10,99.99441,0.0037637695,0.0018355153,3.2721136e-06,5.4568617e-11,1.5906859e-05,99.97789,5.108691e-06,8.269605e-06,0.022080053
MU,Mark Durcan,2013,44,Man,middle eastern,happy,0.7308183,99.26918,3.7785769,19.605791,4.7587337,21.740541,29.485624,20.630732,21.578018,0.311425,1.5474617,75.04212,0.20173778,0.2895835,1.0296607
MU,Mark Durcan,2014,40,Man,white,happy,0.00774543,99.99225,8.491801e-06,1.1380865e-05,7.0984875e-08,99.982475,0.011234804,0.0062693213,1.8252211e-07,6.1036197e-13,4.1793044e-07,99.9514,1.1734681e-06,3.0167263e-05,0.04857339
MU,Mark Durcan,2016,38,Man,white,happy,0.02155931,99.97844,6.53639e-06,5.8418077e-06,3.5301323e-08,99.98352,0.009923836,0.006543373,6.4450475e-08,4.8960574e-16,1.3342132e-08,99.999954,7.1867436e-09,1.6145942e-09,4.695049e-05
MU,Sanjay Mehrotra,2017,37,Man,latino hispanic,happy,0.003175464,99.996826,6.3235903,8.380064,1.618446,23.052235,16.575375,44.05029,2.0663734e-08,5.4050193e-15,2.1439845e-08,99.46819,1.1431265e-05,0.0065093935,0.52529097
MU,Sanjay Mehrotra,2018,43,Man,latino hispanic,angry,0.006752686,99.993256,2.3062048,5.1563554,0.9330582,13.286068,5.141916,73.1764,79.562546,0.0001457953,0.104969434,0.010813375,8.535416,1.17929485e-05,11.786105
MU,Sanjay Mehrotra,2019,48,Man,latino hispanic,angry,0.02277139,99.97723,5.9076896,17.532639,3.253132,18.951738,22.084301,32.270508,41.08826,1.2541661,13.64884,0.103698716,40.471436,0.056110688,3.3774855
ADI,Jerald Fishman,2010,38,Man,white,happy,0.0062178136,99.993774,0.00028235713,0.00013376739,7.814843e-06,99.62255,0.13254097,0.24448712,3.2422053e-14,2.155688e-25,1.1742808e-13,100.0,4.3976827e-12,2.3764293e-16,5.0307868e-08
ADI,Jerald Fishman,2012,42,Man,white,happy,0.0026447074,99.99735,0.052500155,0.053148348,0.01716495,92.76644,2.5512383,4.559514,0.014305576,1.028843e-16,2.8813474e-05,99.98567,1.1343539e-07,3.5268893e-12,2.7348518e-08
ADI,Vincent Roche,2013,24,Man,white,angry,11.487267,88.51273,3.5586,0.14587663,0.14062554,89.43458,5.470004,1.2503201,71.02006,0.23922715,28.609573,0.003961466,0.12712464,1.1867078e-05,3.6844398e-05
ADI,Vincent Roche,2014,24,Man,white,neutral,0.009206401,99.9908,0.00047267732,0.0022076382,1.1238259e-05,97.358765,1.9611706,0.67737645,7.745747,0.0010594415,1.235765,0.31992516,14.826756,0.01244302,75.85831
ADI,Vincent Roche,2015,35,Man,white,fear,10.021016,89.97899,21.721415,5.854521,2.47216,30.456566,14.806369,24.68897,10.2175665,0.47908515,39.13682,0.044277273,34.72547,0.15868539,15.238097
ADI,Vincent Roche,2016,26,Man,white,happy,0.008110604,99.9919,19.915714,3.303943,1.5571836,38.661705,10.746304,25.815153,0.0045518414,3.8162943e-06,0.0010088166,96.50615,0.074856475,0.005673628,3.4077532
ADI,Vincent Roche,2017,27,Man,white,happy,0.012174035,99.98783,1.9719657,0.16414478,0.050412603,84.50586,3.3925726,9.915047,0.0006745757,2.7099448e-08,6.7788865e-06,98.344955,0.008805308,0.0018318865,1.6437347
ADI,Vincent Roche,2018,23,Man,white,angry,5.0402184,94.95979,0.6122512,0.15459806,0.07541351,72.93108,25.249905,0.9767524,99.09508,0.013085815,0.79078186,4.2790205e-05,0.0997152,4.7500776e-05,0.0012555345
ADI,Vincent Roche,2019,24,Man,white,neutral,0.0054605315,99.99454,0.00042842768,0.0019174939,1.513767e-05,97.62964,1.6750044,0.69300216,4.006866,0.00045069566,0.16475077,0.12007955,10.902683,0.003549272,84.80162
LRCX,Stephen G. Newberry,2010,43,Man,white,happy,0.2560172,99.74399,0.6667717,0.7283001,0.08251768,66.39357,17.94087,14.187964,0.011614321,2.6549892e-06,0.0049589416,54.191113,0.04606567,0.00047983354,45.745758
LRCX,Stephen G. Newberry,2011,43,Man,white,happy,0.2560172,99.74399,0.6667717,0.7283001,0.08251768,66.39357,17.94087,14.187964,0.011614321,2.6549892e-06,0.0049589416,54.191113,0.04606567,0.00047983354,45.745758
LRCX,Martin Anstice,2012,38,Man,white,happy,0.006111733,99.99388,18.688936,2.4365456,0.49829617,55.03388,12.287739,11.054599,9.55829e-08,6.6564116e-20,6.451198e-12,100.0,7.883833e-08,7.481826e-15,2.7258482e-08
LRCX,Martin Anstice,2013,38,Man,white,happy,0.006111733,99.99388,18.688936,2.4365456,0.49829617,55.03388,12.287739,11.054599,9.55829e-08,6.6564116e-20,6.451198e-12,100.0,7.883833e-08,7.481826e-15,2.7258482e-08
LRCX,Martin Anstice,2014,34,Man,white,angry,0.5326258,99.46738,0.11159929,0.31871697,0.0205383,79.25384,14.596097,5.6992083,45.925137,0.95341086,29.808414,0.007053115,20.183477,0.3188692,2.8036416
LRCX,Martin Anstice,2015,28,Man,white,sad,0.008347638,99.99165,7.8959485e-05,0.00037454462,3.1385564e-06,98.61508,1.1958108,0.18865368,16.49568,0.004594304,0.4296639,4.091022,61.958107,0.018924406,17.00201
LRCX,Martin Anstice,2016,44,Man,white,happy,0.03339327,99.966606,0.0005090767,0.0005978059,2.1878574e-05,99.12567,0.44278586,0.43041456,5.317307e-05,1.4515751e-14,1.1372994e-08,99.999954,2.5711794e-08,3.1842538e-13,2.946195e-09
LRCX,Martin Anstice,2017,34,Man,white,happy,0.0023482936,99.99765,0.07244166,0.10586262,0.010695365,89.43731,6.426486,3.9472106,1.4028565e-16,2.021585e-24,2.484169e-13,99.999954,6.902606e-14,6.775136e-16,4.9132886e-05
LRCX,Tim Archer,2019,34,Man,white,happy,0.28420785,99.71579,0.2725712,0.13901344,0.0138845695,84.79216,5.8886924,8.893683,1.3644307e-11,1.3829396e-25,4.185976e-18,99.9995,2.5456878e-10,1.5024632e-08,0.000506961
AMAT,Michael R. Splinter,2010,39,Man,middle eastern,angry,0.034809317,99.965195,3.1157837,7.255458,0.83145744,30.305893,31.791555,26.69985,69.031395,9.967964e-05,0.273523,0.0013927998,22.82914,0.00039140208,7.864053
AMAT,Michael R. Splinter,2011,38,Man,latino hispanic,happy,0.00078505656,99.999214,1.2969073,5.6760254,0.5135169,32.91313,26.133425,33.46699,0.00025304066,4.3141227e-08,9.78673e-05,98.777695,0.046281144,0.035659984,1.1400056
AMAT,Michael R. Splinter,2012,27,Man,latino hispanic,happy,0.004360169,99.995636,6.2977643,6.9911323,5.006842,29.392237,17.10554,35.20649,0.19679745,0.38410348,7.112027,77.15102,0.7418882,3.3132765,11.100899
AMAT,Gary E. Dickerson,2013,33,Man,asian,happy,0.25826603,99.74173,72.08352,3.4847233,3.8529906,1.6063688,0.41038102,18.562014,2.0736131e-06,1.16598976e-07,0.014329324,99.956795,0.00041309613,8.574457e-05,0.028379856
AMAT,Gary E. Dickerson,2015,31,Man,asian,happy,0.045316584,99.95468,66.96406,0.28938624,0.099881254,23.06013,1.0343522,8.552198,2.0339945e-12,8.7957745e-23,2.7248146e-15,97.60995,6.1310157e-09,4.9647406e-07,2.390052
AMAT,Gary E. Dickerson,2016,38,Man,asian,sad,0.11686316,99.88313,82.15938,0.37327027,0.05873558,8.108354,0.062709026,9.237555,16.920889,0.009415625,10.033658,0.024024468,66.56042,0.046331074,6.405262
AMAT,Gary E. Dickerson,2017,48,Man,asian,happy,0.9109758,99.08902,64.85094,5.765883,2.0329177,8.435557,1.9161439,16.998558,2.4795133e-07,1.173498e-10,2.2670098e-05,99.98542,3.2036103e-05,1.2629698e-06,0.014530513
AMAT,Gary E. Dickerson,2018,38,Man,asian,happy,0.6958903,99.30411,76.86486,4.2366853,3.4120789,2.3281744,0.61676186,12.54144,0.0025467596,1.4947443e-07,0.022849863,98.64827,0.0067896494,0.28162706,1.0379167
AMAT,Gary E. Dickerson,2019,44,Man,asian,happy,0.08942811,99.910576,71.67308,2.069252,1.0598965,11.632219,1.8737382,11.691814,5.694243e-07,1.2543274e-12,6.696963e-08,99.95178,2.838637e-05,0.00016399662,0.04802936
KLAC,Rick Wallace,2010,32,Man,white,neutral,0.009353159,99.99064,16.117119,5.91527,1.8129871,37.375427,15.086397,23.692802,0.014547962,1.9182787e-10,7.4140303e-06,22.204498,0.07547725,2.8593283e-06,77.70547
KLAC,Rick Wallace,2011,23,Man,latino hispanic,neutral,0.0029658116,99.99703,28.30793,12.91575,2.7201836,19.488508,7.7660866,28.80154,0.0015044509,2.979011e-09,9.459482e-05,36.573578,0.015899967,0.0012294531,63.40769
KLAC,Rick Wallace,2012,22,Man,white,angry,0.044931352,99.95506,7.8141494,3.231479,1.2873116,39.81911,13.064045,34.78391,78.23017,6.673243e-07,0.15761486,0.55528384,2.286787,0.0008957554,18.76925
KLAC,Rick Wallace,2013,32,Man,white,neutral,0.009353159,99.99064,16.117119,5.91527,1.8129871,37.375427,15.086397,23.692802,0.014547962,1.9182787e-10,7.4140303e-06,22.204498,0.07547725,2.8593283e-06,77.70547
KLAC,Rick Wallace,2014,32,Man,asian,sad,2.0603235,97.93968,34.350903,11.486266,8.874523,11.971358,10.1952715,23.121672,20.658623,0.75718963,30.211369,0.06382299,46.537857,0.20333095,1.5678067
KLAC,Rick Wallace,2015,39,Man,white,sad,0.13427287,99.86572,0.05592994,0.014345564,0.00095690147,96.146385,2.0696766,1.7127029,12.141653,0.012230581,4.403574,36.331,42.766937,0.5127556,3.8318543
KLAC,Rick Wallace,2016,23,Man,white,neutral,0.0009816333,99.99902,12.846876,5.78542,1.4437869,37.300457,11.440112,31.183346,0.011222619,3.765185e-10,0.00015665482,25.569942,0.0163364,0.0003469955,74.402
KLAC,Rick Wallace,2017,37,Man,white,angry,0.015317923,99.98468,5.862914,1.7955531,0.18122919,54.69124,6.559985,30.909082,67.39217,4.445213e-09,4.4381847,2.9307745e-05,25.941536,0.00027063765,2.2278054
KLAC,Rick Wallace,2018,26,Man,white,happy,0.003345235,99.99665,5.2225885,2.2888758,0.5102347,44.047592,11.4544735,36.47624,0.014777091,0.002763889,0.07939841,98.76474,0.102680124,0.32168257,0.7139648
KLAC,Rick Wallace,2019,36,Man,latino hispanic,happy,0.038785014,99.96121,10.655711,11.106091,5.533515,22.543236,23.2117,26.94975,0.5593576,0.0011338588,0.022604346,90.36537,0.22646573,0.00061522785,8.824462
MRVL,Sehat Sutardja,2010,43,Man,asian,happy,15.866158,84.13384,76.5272,8.642023,1.792512,1.861166,0.21193275,10.965168,0.010743029,7.885134e-09,0.008263693,96.352066,3.5457997,0.0002960765,0.08282191
MRVL,Sehat Sutardja,2011,35,Man,asian,angry,0.46129468,99.538704,98.12781,1.1183395,0.0019121907,0.21928541,0.0012409113,0.5314091,89.74786,0.019693464,2.532767,0.0022543864,7.0360126,0.014631114,0.64677674
MRVL,Sehat Sutardja,2012,55,Man,asian,angry,0.28141028,99.71859,72.28,10.064316,1.7004762,0.3117861,0.08929091,15.554136,75.13618,3.3705866e-05,5.3926444,0.07818601,0.38184583,0.07904188,18.932066
